distance-to-solar-noon,humidity,sky-cover,average-wind-speed-(period),wind-direction,average-pressure-(period)
0.160647572,73.0,1,7.0,31,30.05
0.0635118309999999,60.0,1,6.0,31,30.0
0.287671233,36.5,2,11.0,31,29.94
0.511830635,36.5,2,15.0,31,29.95
0.735990037,44.0,0,0.0,31,29.98
0.829813665,70.0,1,0.0,29,29.95
0.60621118,68.0,2,3.0,29,29.93
0.382608696,70.0,3,0.0,29,29.95
0.159006211,70.0,3,5.0,29,29.94
0.064596273,52.0,3,3.0,29,29.9
0.288198758,36.5,3,23.0,29,29.86
0.511801242,36.5,3,16.0,29,29.84
0.735403727,36.5,1,8.0,29,29.87
0.827757125,60.0,0,0.0,29,29.85
0.604708798,72.0,0,7.0,29,29.83
0.381660471,67.0,1,6.0,29,29.86
0.158612144,61.0,1,16.0,29,29.9
0.064436183,63.0,1,20.0,29,29.88
0.287484511,68.0,2,18.0,29,29.83
0.5105328379999999,80.0,2,22.0,29,29.85
0.733581165,83.0,2,9.0,29,29.9
0.8246913579999999,80.0,3,10.0,26,29.9
0.602469136,80.0,2,9.0,26,29.9
0.380246914,77.0,3,7.0,26,29.94
0.158024691,70.0,3,5.0,26,29.96
0.064197531,54.0,3,17.0,26,29.95
0.286419753,51.0,3,20.0,26,29.94
0.508641975,71.0,2,13.0,26,29.94
0.730864198,69.0,3,8.0,26,29.96
0.822660099,77.0,4,11.0,27,29.96
0.600985222,74.0,4,21.0,27,29.97
0.379310345,71.0,4,26.0,27,30.01
0.157635468,59.0,2,30.0,27,30.05
0.064039409,55.0,1,30.0,27,30.07
0.285714286,57.0,2,29.0,27,30.05
0.5073891629999999,69.0,2,30.0,27,30.04
0.729064039,77.0,2,17.0,27,30.07
0.820638821,83.0,1,14.0,26,30.08
0.5995086,83.0,2,5.0,26,30.1
0.3783783779999999,77.0,3,16.0,26,30.14
0.157248157,64.0,2,20.0,26,30.17
0.063882064,57.0,1,23.0,26,30.16
0.285012285,64.0,1,28.0,26,30.15
0.506142506,74.0,2,20.0,26,30.13
0.727272727,77.0,2,30.0,26,30.13
0.817401961,80.0,3,20.0,26,30.11
0.596813725,77.0,3,14.0,26,30.1
0.37622549,77.0,2,16.0,26,30.09
0.155637255,62.0,1,3.0,26,30.07
0.06495098,52.0,1,14.0,26,30.04
0.285539216,62.0,1,22.0,26,30.02
0.506127451,74.0,1,21.0,26,29.99
0.7267156859999999,77.0,3,14.0,26,30.02
0.8144078140000001,77.0,4,11.0,26,30.02
0.594627595,74.0,4,10.0,26,29.99
0.374847375,74.0,3,11.0,26,30.0
0.155067155,64.0,3,21.0,26,29.99
0.064713065,66.0,3,23.0,26,30.02
0.2844932839999999,57.0,2,24.0,26,30.01
0.504273504,69.0,2,11.0,26,30.03
0.724053724,74.0,3,16.0,26,30.06
0.812423873,74.0,2,18.0,27,30.05
0.59317905,74.0,2,16.0,27,30.09
0.373934227,71.0,1,14.0,27,30.11
0.154689403,57.0,3,17.0,27,30.14
0.06455542,44.0,1,18.0,27,30.13
0.283800244,49.0,1,23.0,27,30.13
0.5030450670000001,66.0,1,13.0,27,30.14
0.72228989,74.0,2,11.0,27,30.17
0.810449575,83.0,2,9.0,27,30.17
0.5917375460000001,83.0,2,17.0,27,30.17
0.373025516,74.0,1,16.0,27,30.18
0.154313487,55.0,1,17.0,27,30.2
0.064398542,46.0,3,21.0,27,30.18
0.283110571,48.0,2,16.0,27,30.17
0.5018226,66.0,2,14.0,27,30.16
0.7205346290000001,77.0,1,10.0,27,30.17
0.808484848,77.0,1,7.0,27,30.18
0.59030303,77.0,1,10.0,27,30.15
0.372121212,74.0,3,15.0,27,30.18
0.153939394,55.0,3,13.0,27,30.19
0.064242424,44.0,3,15.0,27,30.15
0.282424242,50.0,4,14.0,27,30.07
0.500606061,64.0,4,20.0,27,30.1
0.7187878790000001,53.0,4,5.0,27,30.09
0.807506053,66.0,4,8.0,17,30.1
0.589588378,61.0,3,6.0,17,30.06
0.371670702,59.0,3,6.0,17,30.0
0.153753027,60.0,3,0.0,17,29.98
0.064164649,72.0,4,0.0,17,29.96
0.282082324,93.0,4,13.0,17,29.91
0.5,90.0,4,14.0,17,29.92
0.7179176759999999,90.0,4,17.0,17,29.98
0.805555556,87.0,3,10.0,18,29.97
0.588164251,90.0,3,9.0,18,29.99
0.370772947,81.0,4,5.0,18,30.04
0.153381643,87.0,4,8.0,18,30.07
0.064009662,81.0,4,20.0,18,30.08
0.281400966,75.0,4,18.0,18,30.08
0.498792271,84.0,4,13.0,18,30.07
0.716183575,84.0,3,10.0,18,30.09
0.802647413,93.0,4,10.0,23,30.13
0.586040915,87.0,4,11.0,23,30.09
0.369434416,93.0,4,13.0,23,30.1
0.152827918,81.0,4,15.0,23,30.13
0.06377858,75.0,4,13.0,23,30.14
0.280385078,75.0,4,9.0,23,30.1
0.496991576,87.0,3,6.0,23,30.08
0.713598075,96.0,2,8.0,23,30.11
0.799519808,93.0,3,7.0,20,30.08
0.583433373,96.0,3,5.0,20,30.08
0.367346939,90.0,4,0.0,20,30.08
0.151260504,84.0,4,6.0,20,30.06
0.06482593,66.0,4,13.0,20,30.04
0.280912365,73.0,3,16.0,20,30.03
0.4969988,90.0,3,11.0,20,30.01
0.713085234,93.0,4,9.0,20,30.01
0.79760479,90.0,4,8.0,23,30.01
0.5820359279999999,90.0,4,3.0,23,30.03
0.366467066,90.0,4,7.0,23,30.06
0.150898204,87.0,4,0.0,23,30.09
0.064670659,68.0,3,11.0,23,30.08
0.280239521,64.0,3,10.0,23,30.06
0.4958083829999999,75.0,3,6.0,23,30.07
0.711377246,90.0,4,11.0,23,30.12
0.795698925,90.0,3,10.0,28,30.11
0.580645161,93.0,3,3.0,28,30.1
0.3655913979999999,90.0,3,5.0,28,30.14
0.150537634,84.0,4,3.0,28,30.16
0.064516129,68.0,3,11.0,28,30.14
0.279569892,71.0,3,16.0,28,30.12
0.494623656,90.0,3,14.0,28,30.13
0.709677419,90.0,4,15.0,28,30.17
0.793802145,93.0,4,17.0,27,30.16
0.579261025,96.0,4,14.0,27,30.16
0.364719905,90.0,1,7.0,27,30.17
0.150178784,65.0,1,5.0,27,30.16
0.0643623359999999,51.0,1,22.0,27,30.15
0.278903456,52.0,1,26.0,27,30.09
0.4934445770000001,69.0,1,26.0,27,30.07
0.707985697,77.0,0,17.0,27,30.08
0.791914388,83.0,0,18.0,28,30.05
0.577883472,86.0,0,8.0,28,30.02
0.363852556,72.0,0,0.0,28,30.03
0.149821641,54.0,0,14.0,28,30.03
0.064209275,54.0,0,23.0,28,30.01
0.27824019,58.0,1,25.0,28,29.95
0.492271106,69.0,1,25.0,28,29.93
0.706302021,77.0,1,14.0,28,29.96
0.790035587,83.0,0,17.0,28,29.95
0.576512456,86.0,0,8.0,28,29.94
0.362989324,77.0,1,9.0,28,29.97
0.149466192,60.0,1,15.0,28,29.98
0.06405694,58.0,2,20.0,28,29.97
0.277580071,60.0,2,30.0,28,29.97
0.491103203,75.0,3,24.0,28,29.96
0.704626335,80.0,2,11.0,28,29.98
0.78816568,83.0,1,7.0,28,29.97
0.575147929,86.0,1,9.0,28,29.95
0.3621301779999999,75.0,2,0.0,28,29.97
0.149112426,59.0,2,16.0,28,29.98
0.063905325,54.0,2,21.0,28,29.96
0.276923077,58.0,1,30.0,28,29.94
0.489940828,51.0,2,22.0,28,29.93
0.70295858,64.0,1,10.0,28,29.98
0.786304604,77.0,1,21.0,27,29.97
0.573789847,80.0,1,20.0,27,29.96
0.361275089,77.0,2,14.0,27,30.01
0.148760331,65.0,3,21.0,27,30.01
0.063754427,60.0,1,30.0,27,30.01
0.276269185,70.0,1,30.0,27,30.0
0.4887839429999999,86.0,3,28.0,27,30.0
0.7012987009999999,80.0,2,29.0,27,30.02
0.785377358,83.0,3,25.0,27,30.04
0.573113208,86.0,1,13.0,27,30.05
0.360849057,80.0,2,14.0,27,30.06
0.148584906,56.0,1,15.0,27,30.07
0.063679245,48.0,2,23.0,27,30.06
0.275943396,50.0,2,30.0,27,30.01
0.488207547,62.0,2,25.0,27,30.02
0.700471698,74.0,0,20.0,27,30.05
0.783529412,77.0,0,22.0,27,30.04
0.5717647060000001,74.0,1,8.0,27,30.02
0.36,49.0,3,0.0,27,30.04
0.148235294,50.0,3,13.0,27,30.06
0.063529412,40.0,3,24.0,27,30.07
0.275294118,43.0,3,28.0,27,30.08
0.487058824,48.0,3,18.0,27,30.06
0.6988235290000001,69.0,1,26.0,27,30.11
0.7816901409999999,80.0,1,16.0,27,30.07
0.570422535,86.0,2,16.0,27,30.06
0.35915493,90.0,4,21.0,27,30.09
0.147887324,72.0,2,16.0,27,30.08
0.063380282,65.0,2,28.0,27,30.07
0.274647887,68.0,2,30.0,27,30.02
0.485915493,90.0,4,28.0,27,30.0
0.6971830990000001,90.0,3,14.0,27,30.03
0.78077374,96.0,4,14.0,29,30.0
0.56975381,96.0,4,6.0,29,29.97
0.35873388,86.0,3,5.0,29,29.98
0.147713951,70.0,1,14.0,29,29.96
0.063305979,65.0,2,23.0,29,29.93
0.274325909,65.0,2,24.0,29,29.89
0.485345838,80.0,1,18.0,29,29.88
0.6963657679999999,77.0,0,8.0,29,29.89
0.778947368,75.0,0,3.0,30,29.86
0.568421053,80.0,0,3.0,30,29.85
0.357894737,73.0,1,0.0,30,29.88
0.147368421,70.0,0,3.0,30,29.89
0.063157895,58.0,0,3.0,30,29.86
0.273684211,36.5,1,14.0,30,29.85
0.484210526,40.0,0,18.0,30,29.85
0.6947368420000001,61.0,0,0.0,30,29.88
0.7771295220000001,67.0,0,5.0,30,29.88
0.567094516,65.0,0,0.0,30,29.87
0.35705951,70.0,0,0.0,30,29.89
0.147024504,58.0,0,3.0,30,29.89
0.063010502,36.5,1,15.0,30,29.87
0.273045508,50.0,1,22.0,30,29.87
0.483080513,65.0,2,18.0,30,29.88
0.693115519,78.0,1,11.0,30,29.9
0.77532014,90.0,1,13.0,29,29.9
0.565774156,90.0,2,10.0,29,29.87
0.356228172,90.0,3,15.0,29,29.88
0.146682189,72.0,2,18.0,29,29.9
0.062863795,63.0,3,15.0,29,29.9
0.2724097789999999,65.0,2,17.0,29,29.88
0.481955763,83.0,3,20.0,29,29.91
0.6915017459999999,90.0,2,16.0,29,29.95
0.77532014,90.0,3,11.0,28,29.94
0.565774156,90.0,2,5.0,28,29.94
0.356228172,80.0,3,11.0,28,29.97
0.146682189,67.0,2,15.0,28,29.97
0.062863795,63.0,1,23.0,28,29.95
0.2724097789999999,60.0,1,30.0,28,29.94
0.481955763,72.0,1,9.0,28,29.93
0.6915017459999999,77.0,1,10.0,28,29.95
0.7735191640000001,74.0,1,8.0,27,29.94
0.56445993,77.0,2,13.0,27,29.94
0.355400697,74.0,3,9.0,27,29.97
0.146341463,56.0,2,11.0,27,29.97
0.06271777,52.0,2,16.0,27,29.95
0.271777003,56.0,2,17.0,27,29.92
0.4808362370000001,75.0,2,11.0,27,29.91
0.68989547,80.0,1,8.0,27,29.92
0.771726535,83.0,0,7.0,30,29.9
0.563151796,86.0,2,6.0,30,29.9
0.354577057,77.0,1,0.0,30,29.92
0.146002317,70.0,2,5.0,30,29.93
0.062572422,56.0,2,16.0,30,29.9
0.271147161,60.0,2,18.0,30,29.88
0.4797219,83.0,2,20.0,30,29.89
0.68829664,83.0,1,14.0,30,29.93
0.769942197,86.0,2,5.0,27,29.91
0.561849711,83.0,3,0.0,27,29.89
0.353757225,77.0,3,0.0,27,29.9
0.14566474,67.0,1,7.0,27,29.91
0.062427746,54.0,1,21.0,27,29.89
0.270520231,65.0,2,24.0,27,29.89
0.478612717,83.0,4,14.0,27,29.92
0.6867052020000001,86.0,4,13.0,27,29.94
0.7702078520000001,83.0,4,9.0,24,29.94
0.562355658,86.0,4,7.0,24,29.93
0.354503464,83.0,4,9.0,24,29.96
0.14665127,80.0,4,11.0,24,29.98
0.061200924,69.0,4,17.0,24,29.97
0.269053118,77.0,4,18.0,24,29.96
0.476905312,83.0,4,11.0,24,29.97
0.684757506,83.0,4,13.0,24,30.0
0.769319493,86.0,4,10.0,25,29.99
0.561707036,83.0,4,14.0,25,29.98
0.3540945789999999,86.0,4,11.0,25,30.0
0.146482122,83.0,4,13.0,25,30.03
0.061130334,77.0,4,17.0,25,30.02
0.268742791,77.0,4,18.0,25,29.99
0.4763552479999999,83.0,4,14.0,25,29.99
0.683967705,83.0,4,10.0,25,30.02
0.76843318,86.0,4,8.0,28,30.0
0.5610599079999999,86.0,4,7.0,28,29.97
0.353686636,80.0,4,8.0,28,29.98
0.146313364,70.0,1,9.0,28,29.96
0.0610599079999999,63.0,1,20.0,28,29.92
0.26843318,62.0,1,16.0,28,29.89
0.4758064520000001,80.0,1,10.0,28,29.89
0.683179724,80.0,2,5.0,28,29.91
0.7666666670000001,83.0,0,7.0,30,29.89
0.559770115,80.0,0,0.0,30,29.88
0.3528735629999999,78.0,1,3.0,30,29.9
0.145977011,59.0,1,9.0,30,29.91
0.06091954,49.0,1,20.0,30,29.88
0.267816092,51.0,2,18.0,30,29.84
0.4747126439999999,70.0,1,20.0,30,29.84
0.681609195,72.0,0,10.0,30,29.85
0.7657864520000001,83.0,0,10.0,30,29.84
0.55912744,86.0,1,9.0,30,29.85
0.352468427,75.0,1,0.0,30,29.89
0.145809414,68.0,1,8.0,30,29.89
0.060849598,63.0,1,17.0,30,29.86
0.267508611,65.0,1,22.0,30,29.83
0.474167623,80.0,2,11.0,30,29.85
0.6808266359999999,90.0,1,11.0,30,29.89
0.764908257,90.0,1,8.0,31,29.88
0.5584862389999999,90.0,4,0.0,31,29.87
0.35206422,83.0,4,0.0,31,29.91
0.145642202,75.0,1,7.0,31,29.92
0.060779817,63.0,1,6.0,31,29.89
0.267201835,65.0,2,16.0,31,29.88
0.473623853,80.0,2,14.0,31,29.9
0.680045872,83.0,2,10.0,31,29.94
0.764032073,90.0,3,7.0,30,29.94
0.557846506,90.0,4,0.0,30,29.95
0.351660939,80.0,1,0.0,30,29.98
0.145475372,70.0,1,8.0,30,30.0
0.060710195,61.0,1,7.0,30,29.97
0.266895762,55.0,3,14.0,30,29.96
0.473081329,67.0,3,9.0,30,29.97
0.6792668959999999,78.0,2,6.0,30,30.02
0.7622857140000001,78.0,3,3.0,26,30.02
0.556571429,80.0,4,6.0,26,30.0
0.350857143,80.0,4,6.0,26,30.02
0.145142857,67.0,4,7.0,26,30.02
0.060571429,59.0,2,16.0,26,29.98
0.266285714,63.0,2,18.0,26,29.97
0.472,80.0,2,14.0,26,29.97
0.6777142859999999,83.0,3,15.0,26,30.0
0.761415525,83.0,4,11.0,27,29.98
0.5559360729999999,90.0,4,10.0,27,29.98
0.350456621,83.0,4,7.0,27,30.0
0.144977169,80.0,4,7.0,27,30.01
0.060502283,65.0,3,14.0,27,29.95
0.265981735,70.0,3,18.0,27,29.92
0.471461187,80.0,3,13.0,27,29.93
0.676940639,83.0,4,10.0,27,29.95
0.761687571,83.0,4,6.0,27,29.93
0.5564424170000001,83.0,4,9.0,27,29.91
0.351197263,83.0,4,11.0,27,29.93
0.145952109,70.0,3,14.0,27,29.93
0.059293044,68.0,3,15.0,27,29.93
0.264538198,70.0,3,13.0,27,29.91
0.469783352,83.0,3,11.0,27,29.92
0.675028506,90.0,4,7.0,27,29.94
0.760820046,93.0,4,10.0,28,29.93
0.5558086560000001,93.0,3,3.0,28,29.92
0.350797267,86.0,3,11.0,28,29.93
0.1457858769999999,72.0,3,18.0,28,29.95
0.059225513,63.0,3,17.0,28,29.94
0.264236902,65.0,3,20.0,28,29.91
0.469248292,72.0,2,11.0,28,29.91
0.6742596809999999,83.0,3,16.0,28,29.9
0.760820046,86.0,3,8.0,28,29.89
0.5558086560000001,80.0,3,7.0,28,29.88
0.350797267,78.0,3,9.0,28,29.9
0.1457858769999999,54.0,3,14.0,28,29.9
0.059225513,56.0,2,17.0,28,29.91
0.264236902,51.0,2,18.0,28,29.88
0.469248292,75.0,3,20.0,28,29.89
0.6742596809999999,80.0,3,11.0,28,29.93
0.7590909090000001,78.0,4,8.0,27,29.93
0.554545455,78.0,3,5.0,27,29.93
0.35,72.0,4,10.0,27,29.98
0.145454545,60.0,3,6.0,27,29.98
0.059090909,56.0,3,13.0,27,29.96
0.263636364,54.0,3,15.0,27,29.92
0.4681818179999999,72.0,3,13.0,27,29.94
0.672727273,81.0,3,9.0,27,29.94
0.758229285,81.0,4,6.0,26,29.91
0.553916005,78.0,4,6.0,26,29.88
0.349602724,72.0,2,3.0,26,29.9
0.145289444,67.0,3,7.0,26,29.94
0.059023837,51.0,3,14.0,26,29.95
0.263337117,55.0,3,10.0,26,29.94
0.4676503970000001,72.0,2,11.0,26,29.95
0.671963678,78.0,3,6.0,26,29.96
0.758229285,80.0,2,0.0,28,29.93
0.553916005,80.0,2,0.0,28,29.93
0.349602724,78.0,3,8.0,28,29.95
0.145289444,63.0,3,14.0,28,29.96
0.059023837,55.0,2,14.0,28,29.95
0.263337117,59.0,2,18.0,28,29.94
0.4676503970000001,65.0,2,16.0,28,29.95
0.671963678,81.0,2,9.0,28,29.96
0.7585034009999999,78.0,1,11.0,27,29.94
0.554421769,78.0,2,10.0,27,29.95
0.350340136,67.0,2,16.0,27,29.97
0.146258503,61.0,2,17.0,27,29.98
0.057823129,55.0,1,21.0,27,29.96
0.261904762,53.0,2,24.0,27,29.94
0.465986395,72.0,1,16.0,27,29.9
0.670068027,78.0,1,14.0,27,29.93
0.7585034009999999,78.0,2,11.0,26,29.9
0.554421769,75.0,4,8.0,26,29.88
0.350340136,69.0,4,15.0,26,29.9
0.146258503,62.0,3,14.0,26,29.92
0.057823129,58.0,2,18.0,26,29.9
0.261904762,67.0,3,18.0,26,29.88
0.465986395,70.0,3,13.0,26,29.87
0.670068027,75.0,4,13.0,26,29.89
0.75678733,78.0,4,7.0,26,29.88
0.553167421,72.0,4,11.0,26,29.89
0.349547511,87.0,4,8.0,26,29.91
0.145927602,70.0,4,13.0,26,29.93
0.057692308,65.0,3,14.0,26,29.93
0.261312217,61.0,3,16.0,26,29.92
0.464932127,81.0,4,9.0,26,29.93
0.668552036,78.0,4,10.0,26,29.94
0.75678733,81.0,4,8.0,26,29.94
0.553167421,90.0,4,7.0,26,29.93
0.349547511,90.0,4,7.0,26,29.95
0.145927602,73.0,4,14.0,26,29.96
0.057692308,63.0,4,9.0,26,29.97
0.261312217,61.0,3,13.0,26,29.95
0.464932127,72.0,4,14.0,26,29.96
0.668552036,75.0,4,11.0,26,29.99
0.755932203,75.0,4,14.0,26,29.96
0.552542373,78.0,4,10.0,26,29.94
0.349152542,81.0,4,16.0,26,29.96
0.145762712,70.0,4,14.0,26,29.99
0.057627119,57.0,2,25.0,26,29.98
0.261016949,57.0,2,22.0,26,29.95
0.46440678,75.0,3,21.0,26,29.95
0.66779661,81.0,2,15.0,26,29.96
0.7570621470000001,81.0,3,9.0,26,29.95
0.553672316,80.0,3,15.0,26,29.92
0.350282486,75.0,4,10.0,26,29.94
0.146892655,75.0,4,14.0,26,29.96
0.056497175,59.0,3,20.0,26,29.95
0.259887006,65.0,4,14.0,26,29.93
0.463276836,72.0,3,14.0,26,29.92
0.666666667,78.0,4,8.0,26,29.94
0.756207675,78.0,4,8.0,26,29.93
0.553047404,84.0,3,3.0,26,29.92
0.3498871329999999,81.0,4,8.0,26,29.96
0.1467268619999999,65.0,4,8.0,26,29.98
0.056433409,55.0,3,16.0,26,29.98
0.2595936789999999,57.0,2,15.0,26,29.96
0.46275395,70.0,2,13.0,26,29.97
0.665914221,81.0,2,8.0,26,29.99
0.756207675,81.0,3,8.0,26,29.97
0.553047404,70.0,4,6.0,26,29.96
0.3498871329999999,70.0,3,7.0,26,29.97
0.1467268619999999,56.0,3,11.0,26,29.99
0.056433409,47.0,2,14.0,26,29.98
0.2595936789999999,53.0,3,14.0,26,29.95
0.46275395,65.0,2,11.0,26,29.95
0.665914221,75.0,3,6.0,26,29.96
0.756207675,81.0,3,7.0,27,29.94
0.553047404,72.0,4,3.0,27,29.93
0.3498871329999999,70.0,4,8.0,27,29.95
0.1467268619999999,67.0,4,11.0,27,29.95
0.056433409,63.0,3,15.0,27,29.95
0.2595936789999999,63.0,3,18.0,27,29.94
0.46275395,70.0,3,15.0,27,29.93
0.665914221,78.0,4,13.0,27,29.95
0.756482525,81.0,4,15.0,27,29.92
0.553551297,84.0,4,9.0,27,29.89
0.3506200679999999,84.0,4,14.0,27,29.92
0.147688839,78.0,4,8.0,27,29.93
0.05524239,68.0,3,20.0,27,29.92
0.2581736189999999,73.0,3,20.0,27,29.92
0.4611048479999999,84.0,4,20.0,27,29.92
0.664036077,81.0,4,13.0,27,29.95
0.756482525,81.0,4,13.0,26,29.93
0.553551297,84.0,4,16.0,26,29.92
0.3506200679999999,84.0,4,11.0,26,29.94
0.147688839,81.0,4,14.0,26,29.96
0.05524239,70.0,3,17.0,26,29.95
0.2581736189999999,70.0,3,20.0,26,29.91
0.4611048479999999,81.0,3,15.0,26,29.88
0.664036077,84.0,3,11.0,26,29.88
0.757336343,87.0,3,3.0,29,29.86
0.5541760720000001,87.0,2,0.0,29,29.85
0.351015801,78.0,1,5.0,29,29.87
0.14785553,73.0,1,5.0,29,29.86
0.05530474,54.0,1,21.0,29,29.84
0.258465011,63.0,1,24.0,29,29.81
0.461625282,72.0,1,16.0,29,29.79
0.664785553,78.0,0,15.0,29,29.8
0.756482525,83.0,0,8.0,27,29.76
0.553551297,87.0,1,11.0,27,29.75
0.3506200679999999,75.0,1,8.0,27,29.77
0.147688839,63.0,2,21.0,27,29.77
0.05524239,65.0,3,30.0,27,29.75
0.2581736189999999,65.0,2,30.0,27,29.73
0.4611048479999999,70.0,1,30.0,27,29.71
0.664036077,78.0,1,30.0,27,29.71
0.756482525,77.0,1,30.0,26,29.72
0.553551297,86.0,1,11.0,26,29.71
0.3506200679999999,75.0,2,6.0,26,29.75
0.147688839,65.0,2,11.0,26,29.76
0.05524239,63.0,3,20.0,26,29.79
0.2581736189999999,65.0,2,29.0,26,29.78
0.4611048479999999,72.0,2,9.0,26,29.77
0.664036077,77.0,1,30.0,26,29.8
0.7576099209999999,80.0,1,30.0,28,29.82
0.5546786920000001,83.0,1,16.0,28,29.84
0.351747463,70.0,1,10.0,28,29.87
0.148816234,56.0,1,5.0,28,29.89
0.054114994,52.0,1,22.0,28,29.9
0.257046223,58.0,1,22.0,28,29.88
0.459977452,67.0,1,20.0,28,29.87
0.662908681,77.0,1,14.0,28,29.88
0.7576099209999999,80.0,0,7.0,29,29.85
0.5546786920000001,77.0,1,0.0,29,29.82
0.351747463,72.0,0,0.0,29,29.84
0.148816234,70.0,0,5.0,29,29.83
0.054114994,36.5,0,17.0,29,29.8
0.257046223,42.0,0,24.0,29,29.77
0.459977452,65.0,0,18.0,29,29.73
0.662908681,72.0,0,13.0,29,29.75
0.758465011,77.0,0,9.0,30,29.73
0.55530474,77.0,1,8.0,30,29.71
0.35214447,72.0,0,6.0,30,29.73
0.148984199,65.0,0,5.0,30,29.73
0.054176072,43.0,0,14.0,30,29.72
0.257336343,55.0,1,22.0,30,29.72
0.4604966139999999,70.0,1,17.0,30,29.73
0.663656885,80.0,1,13.0,30,29.78
0.7576099209999999,86.0,1,10.0,32,29.78
0.5546786920000001,90.0,1,7.0,32,29.79
0.351747463,78.0,1,3.0,32,29.83
0.148816234,73.0,1,6.0,32,29.87
0.054114994,68.0,0,10.0,32,29.88
0.257046223,59.0,0,6.0,32,29.85
0.459977452,70.0,1,8.0,32,29.87
0.662908681,83.0,1,13.0,32,29.91
0.7576099209999999,86.0,1,7.0,26,29.91
0.5546786920000001,83.0,2,5.0,26,29.92
0.351747463,72.0,1,3.0,26,29.94
0.148816234,70.0,1,8.0,26,29.93
0.054114994,51.0,1,5.0,26,29.91
0.257046223,51.0,2,18.0,26,29.91
0.459977452,72.0,2,16.0,26,29.91
0.662908681,75.0,1,9.0,26,29.92
0.7595936790000001,80.0,1,8.0,29,29.9
0.5564334089999999,83.0,3,13.0,29,29.91
0.353273138,83.0,4,3.0,29,29.92
0.1501128669999999,68.0,1,6.0,29,29.93
0.053047404,61.0,1,9.0,29,29.91
0.256207675,57.0,1,16.0,29,29.87
0.459367946,67.0,2,13.0,29,29.87
0.662528217,80.0,0,8.0,29,29.9
0.7595936790000001,80.0,0,9.0,30,29.88
0.5564334089999999,86.0,0,7.0,30,29.88
0.353273138,75.0,1,0.0,30,29.91
0.1501128669999999,71.0,0,3.0,30,29.92
0.053047404,43.0,0,10.0,30,29.89
0.256207675,36.5,0,21.0,30,29.86
0.459367946,43.0,0,17.0,30,29.85
0.662528217,53.0,0,8.0,30,29.87
0.7595936790000001,65.0,0,5.0,30,29.85
0.5564334089999999,72.0,1,10.0,30,29.84
0.353273138,68.0,0,0.0,30,29.87
0.1501128669999999,56.0,0,6.0,30,29.87
0.053047404,48.0,1,20.0,30,29.84
0.256207675,50.0,1,23.0,30,29.8
0.459367946,70.0,1,15.0,30,29.78
0.662528217,81.0,1,11.0,30,29.81
0.760451977,84.0,0,9.0,30,29.8
0.557062147,93.0,1,14.0,30,29.8
0.353672316,84.0,1,11.0,30,29.82
0.150282486,70.0,1,15.0,30,29.82
0.053107345,61.0,1,20.0,30,29.8
0.256497175,61.0,1,18.0,30,29.77
0.459887006,72.0,1,14.0,30,29.78
0.663276836,78.0,0,6.0,30,29.82
0.761581921,78.0,0,6.0,32,29.81
0.55819209,87.0,1,6.0,32,29.79
0.35480226,75.0,1,0.0,32,29.81
0.151412429,73.0,1,7.0,32,29.82
0.051977401,62.0,1,8.0,32,29.81
0.255367232,59.0,2,15.0,32,29.77
0.4587570620000001,70.0,1,10.0,32,29.78
0.662146893,78.0,2,8.0,32,29.82
0.7624434390000001,81.0,2,6.0,31,29.81
0.558823529,75.0,4,5.0,31,29.82
0.35520362,75.0,4,3.0,31,29.84
0.15158371,70.0,1,5.0,31,29.84
0.052036199,55.0,1,8.0,31,29.83
0.2556561089999999,55.0,1,15.0,31,29.8
0.4592760179999999,75.0,1,16.0,31,29.81
0.662895928,84.0,1,9.0,31,29.84
0.763306908,87.0,1,7.0,29,29.85
0.559456399,83.0,4,8.0,29,29.85
0.355605889,75.0,4,0.0,29,29.87
0.151755379,68.0,1,10.0,29,29.88
0.05209513,57.0,1,17.0,29,29.87
0.25594564,59.0,1,21.0,29,29.86
0.459796149,75.0,1,18.0,29,29.88
0.663646659,81.0,1,10.0,29,29.93
0.7641723359999999,81.0,2,7.0,29,29.92
0.560090703,80.0,4,10.0,29,29.92
0.35600907,81.0,4,9.0,29,29.94
0.151927438,65.0,1,14.0,29,29.96
0.052154195,59.0,1,20.0,29,29.95
0.256235828,63.0,2,23.0,29,29.94
0.46031746,80.0,1,20.0,29,29.95
0.664399093,83.0,2,15.0,29,29.98
0.7641723359999999,86.0,3,10.0,27,29.98
0.560090703,83.0,4,8.0,27,29.97
0.35600907,78.0,3,0.0,27,30.0
0.151927438,63.0,1,7.0,27,30.01
0.052154195,55.0,1,21.0,27,29.99
0.256235828,57.0,1,17.0,27,29.97
0.46031746,70.0,1,14.0,27,29.97
0.664399093,78.0,1,11.0,27,29.99
0.765039728,78.0,3,8.0,27,29.98
0.5607264470000001,78.0,4,8.0,27,29.98
0.356413167,80.0,4,10.0,27,30.01
0.152099886,70.0,2,17.0,27,30.02
0.052213394,72.0,3,18.0,27,30.03
0.256526674,63.0,1,21.0,27,30.02
0.460839955,72.0,3,22.0,27,30.03
0.665153235,75.0,3,11.0,27,30.05
0.7661748009999999,75.0,4,11.0,27,30.04
0.561861521,75.0,3,14.0,27,30.03
0.357548241,70.0,2,13.0,27,30.04
0.15323496,56.0,1,17.0,27,30.05
0.05107832,51.0,0,22.0,27,30.03
0.2553916,56.0,1,22.0,27,30.0
